category,bathrooms,bedrooms,has_photo,price,price_type,square_feet,cityname,latitude,longitude,time
housing/rent/apartment,1.0,1.0,Thumbnail,2195,Monthly,725,Los Angeles,340372.0,-1182972.0,1575978507
housing/rent/apartment,1.0,1.0,Thumbnail,2135,Monthly,725,Los Angeles,341056.0,-1183668.0,1568755968
housing/rent/apartment,1.0,2.0,Thumbnail,1675,Monthly,725,Otras,400054.0,-751415.0,1577360005
housing/rent/apartment,1.0,1.0,Thumbnail,1650,Monthly,725,Otras,341656.0,-1183916.0,1577360108
housing/rent/apartment,1.0,1.0,Thumbnail,1650,Monthly,725,Otras,449368.0,-933605.0,1577015711
housing/rent/apartment,1.0,1.0,Thumbnail,1625,Monthly,725,Otras,421246.0,-711089.0,1568745180
housing/rent/apartment,1.0,1.0,Thumbnail,1565,Monthly,725,Otras,389524.0,-773439.0,1577358569
housing/rent/apartment,1.0,1.0,Yes,1550,Monthly,725,Otras,390017.0,-770353.0,1568769845
housing/rent/apartment,1.0,1.0,Thumbnail,1544,Monthly,725,Austin,303054.0,-977497.0,1577359583
housing/rent/apartment,1.0,1.0,Thumbnail,1501,Monthly,725,Otras,392144.0,-768797.0,1568774206
housing/rent/apartment,1.0,1.0,Yes,1438,Monthly,725,Otras,406277.0,-744334.0,1568770347
housing/rent/apartment,1.0,1.0,Thumbnail,1365,Monthly,725,Otras,477921.0,-1223045.0,1577358506
housing/rent/apartment,1.0,1.0,Yes,1275,Monthly,725,Otras,473866.0,-1222109.0,1568772852
housing/rent/apartment,1.0,1.0,Thumbnail,1270,Monthly,725,Otras,429833.0,-714574.0,1577358621
housing/rent/apartment,1.0,2.0,Thumbnail,1270,Monthly,725,Otras,401657.0,-1051365.0,1568761790
housing/rent/apartment,1.0,1.0,Thumbnail,1240,Monthly,725,Otras,429833.0,-714574.0,1568772260
housing/rent/apartment,1.0,1.0,Thumbnail,1200,Monthly,725,Otras,448338.0,-933197.0,1576666271
housing/rent/apartment,1.0,2.0,Thumbnail,1200,Monthly,725,Otras,406498.0,-1119625.0,1576187124
housing/rent/apartment,1.0,1.0,Thumbnail,1170,Monthly,725,Otras,335783.0,-1118902.0,1577358417
housing/rent/apartment,1.0,1.0,Thumbnail,1100,Monthly,725,Otras,450317.0,-933587.0,1577359572
housing/rent/apartment,1.0,1.0,Thumbnail,1049,Monthly,725,Otras,306505.0,-976809.0,1577359731
housing/rent/apartment,1.0,1.0,Thumbnail,1015,Monthly,725,Otras,357876.0,-787810.0,1568759121
housing/rent/apartment,1.0,1.0,No,993,Monthly,725,Otras,339222.0,-840725.0,1568775991
housing/rent/apartment,1.0,1.0,Thumbnail,975,Monthly,725,Otras,329100.0,-975572.0,1568775817
housing/rent/apartment,1.0,2.0,Thumbnail,970,Monthly,725,Otras,391471.0,-865136.0,1577359053
housing/rent/apartment,1.0,1.0,Yes,945,Monthly,725,Otras,329100.0,-975572.0,1568775779
housing/rent/apartment,1.0,1.0,Thumbnail,932,Monthly,725,Otras,295521.0,-953070.0,1577359474
housing/rent/apartment,1.0,1.0,Thumbnail,930,Monthly,725,Otras,327767.0,-970816.0,1568771416
housing/rent/apartment,1.0,1.0,Thumbnail,865,Monthly,725,Dallas,328780.0,-967511.0,1568755965
housing/rent/apartment,1.0,1.0,Thumbnail,835,Monthly,725,San Antonio,294624.0,-985253.0,1577014936
housing/rent/apartment,1.0,1.0,Thumbnail,825,Monthly,725,Austin,303054.0,-977497.0,1577359725
housing/rent/apartment,1.0,1.0,Thumbnail,820,Monthly,725,Austin,303054.0,-977497.0,1577360119
housing/rent/apartment,1.5,2.0,Thumbnail,800,Monthly,725,Otras,338994.0,-985280.0,1576445857
housing/rent/apartment,1.0,1.0,Thumbnail,796,Monthly,725,Otras,411155.0,-878588.0,1577358469
housing/rent/apartment,1.0,1.0,Thumbnail,795,Monthly,725,Otras,393754.0,-768054.0,1568780763
housing/rent/apartment,1.5,2.0,Thumbnail,775,Monthly,725,Otras,338994.0,-985280.0,1576185941
housing/rent/apartment,1.0,1.0,Thumbnail,765,Monthly,725,San Antonio,294624.0,-985253.0,1577360176
housing/rent/apartment,1.0,1.0,Thumbnail,735,Monthly,725,Otras,412562.0,-960404.0,1577359878
housing/rent/apartment,1.0,1.0,Thumbnail,725,Monthly,725,Dallas,327693.0,-966848.0,1568753626
housing/rent/apartment,1.0,1.0,Thumbnail,715,Monthly,725,Otras,412562.0,-960404.0,1577359578
housing/rent/apartment,1.0,1.0,Thumbnail,685,Monthly,725,Otras,392115.0,-963172.0,1577358817
housing/rent/apartment,1.0,1.0,Thumbnail,565,Monthly,725,Otras,338994.0,-985280.0,1577360004
housing/rent/apartment,1.0,1.0,Yes,1653,Monthly,726,Otras,474608.0,-1222095.0,1568779611
housing/rent/apartment,1.0,1.0,Thumbnail,1339,Monthly,726,Otras,304973.0,-978276.0,1577359706
housing/rent/apartment,1.0,1.0,Thumbnail,1199,Monthly,726,Otras,352016.0,-808124.0,1577359659
housing/rent/apartment,1.0,1.0,Thumbnail,740,Monthly,726,Otras,361160.0,-959281.0,1577358741
housing/rent/apartment,1.0,2.0,Thumbnail,705,Monthly,726,Otras,413963.0,-818343.0,1568755750
housing/rent/apartment,1.0,1.0,Thumbnail,2677,Monthly,727,Austin,303054.0,-977497.0,1577359537
housing/rent/apartment,1.0,1.0,No,2235,Monthly,727,Otras,341428.0,-1179996.0,1568779355
housing/rent/apartment,1.0,1.0,Thumbnail,1660,Monthly,727,Otras,337848.0,-843922.0,1577358546
housing/rent/apartment,1.0,1.0,Thumbnail,1355,Monthly,727,Otras,368532.0,-762902.0,1568755090
housing/rent/apartment,1.0,1.0,Thumbnail,1130,Monthly,727,Otras,389993.0,-769750.0,1577358459
housing/rent/apartment,1.0,1.0,Thumbnail,1003,Monthly,727,Otras,424761.0,-834802.0,1577358610
housing/rent/apartment,1.0,1.0,Thumbnail,830,Monthly,727,Otras,337147.0,-841355.0,1577360230
housing/rent/apartment,1.0,1.0,Thumbnail,815,Monthly,727,Otras,304601.0,-842714.0,1577359110
housing/rent/apartment,1.0,1.0,Thumbnail,795,Monthly,727,Otras,429112.0,-788171.0,1577359092
housing/rent/apartment,1.0,2.0,Thumbnail,761,Monthly,727,Otras,299756.0,-900573.0,1577358638
housing/rent/apartment,1.0,1.0,Thumbnail,670,Monthly,727,Kansas City,390744.0,-945521.0,1577360144
housing/rent/apartment,1.0,1.0,Thumbnail,1930,Monthly,728,Otras,341175.0,-1177702.0,1577015115
housing/rent/apartment,1.0,1.0,Thumbnail,1730,Monthly,728,Otras,449368.0,-933605.0,1576666258
housing/rent/apartment,1.0,2.0,Thumbnail,1375,Monthly,728,Otras,429367.0,-722863.0,1568773179
housing/rent/apartment,1.0,1.0,Thumbnail,1290,Monthly,728,Otras,407061.0,-1119048.0,1577358636
housing/rent/apartment,1.0,2.0,Thumbnail,1260,Monthly,728,Otras,416899.0,-715926.0,1577014831
housing/rent/apartment,1.0,1.0,Thumbnail,1100,Monthly,728,Otras,341334.0,-1172920.0,1576618178
housing/rent/apartment,1.0,1.0,Thumbnail,1020,Monthly,728,Otras,360198.0,-1151504.0,1568745719
housing/rent/apartment,1.0,1.0,Thumbnail,1010,Monthly,728,Otras,360198.0,-1151504.0,1568745548
housing/rent/apartment,1.0,1.0,Thumbnail,995,Monthly,728,Otras,450893.0,-930310.0,1577015500
housing/rent/apartment,1.0,1.0,Thumbnail,960,Monthly,728,Otras,611723.0,-1498414.0,1577358615
housing/rent/apartment,1.0,1.0,Thumbnail,930,Monthly,728,Otras,426808.0,-890286.0,1577358947
housing/rent/apartment,1.0,1.0,Thumbnail,815,Monthly,728,Austin,303054.0,-977497.0,1577359680
housing/rent/apartment,1.0,2.0,Thumbnail,2095,Monthly,729,Otras,476160.0,-1223275.0,1577359522
housing/rent/apartment,1.0,1.0,Thumbnail,1828,Monthly,729,Otras,476829.0,-1221209.0,1568778253
housing/rent/apartment,1.0,1.0,Thumbnail,1733,Monthly,729,Austin,303054.0,-977497.0,1577359694
housing/rent/apartment,1.0,1.0,Thumbnail,1069,Monthly,729,Austin,303054.0,-977497.0,1577359759
housing/rent/apartment,1.0,1.0,Thumbnail,904,Monthly,729,Otras,296015.0,-956306.0,1577358266
housing/rent/apartment,1.0,1.0,Thumbnail,890,Monthly,729,Houston,297714.0,-954343.0,1577015335
housing/rent/apartment,1.0,1.0,Thumbnail,885,Monthly,729,Otras,455638.0,-932282.0,1577016870
housing/rent/apartment,1.0,1.0,Thumbnail,1989,Monthly,730,Otras,403663.0,-746688.0,1568780712
housing/rent/apartment,1.0,1.0,Thumbnail,1812,Monthly,730,Otras,403663.0,-746688.0,1568780753
housing/rent/apartment,1.0,1.0,Thumbnail,1525,Monthly,730,Otras,399533.0,-750706.0,1577359735
housing/rent/apartment,1.0,1.0,Thumbnail,1325,Monthly,730,Otras,404448.0,-799725.0,1575638369
housing/rent/apartment,1.0,1.0,Thumbnail,1298,Monthly,730,Otras,454851.0,-1228349.0,1577358679
housing/rent/apartment,1.0,1.0,Thumbnail,1245,Monthly,730,Otras,413708.0,-729259.0,1577360133
housing/rent/apartment,1.0,1.0,Thumbnail,1190,Monthly,730,Otras,399539.0,-749955.0,1577360164
housing/rent/apartment,1.0,2.0,Thumbnail,1108,Monthly,730,Otras,413498.0,-721062.0,1568780999
housing/rent/apartment,1.0,1.0,Thumbnail,1089,Monthly,730,Otras,285163.0,-813644.0,1577358539
housing/rent/apartment,1.0,1.0,Thumbnail,1050,Monthly,730,Otras,305118.0,-976873.0,1577359734
housing/rent/apartment,1.0,1.0,Thumbnail,1025,Monthly,730,Otras,406811.0,-1119962.0,1577358440
housing/rent/apartment,1.0,1.0,Thumbnail,998,Monthly,730,Otras,393191.0,-766126.0,1577360072
housing/rent/apartment,1.0,2.0,Yes,998,Monthly,730,Otras,413498.0,-721062.0,1568780863
housing/rent/apartment,1.0,2.0,Yes,998,Monthly,730,Otras,413498.0,-721062.0,1568780616
housing/rent/apartment,1.0,1.0,Thumbnail,950,Monthly,730,Otras,450794.0,-931872.0,1577015732
housing/rent/apartment,1.0,1.0,Thumbnail,928,Monthly,730,San Antonio,294624.0,-985253.0,1577359181
housing/rent/apartment,1.0,1.0,Thumbnail,900,Monthly,730,Otras,386274.0,-903040.0,1577358695
housing/rent/apartment,1.0,1.0,Thumbnail,729,Monthly,730,Kansas City,392593.0,-945710.0,1577016856
housing/rent/apartment,1.0,1.0,Thumbnail,714,Monthly,730,Otras,296015.0,-956306.0,1577015327
housing/rent/apartment,1.0,1.0,Thumbnail,690,Monthly,730,Otras,412562.0,-960404.0,1577359164
housing/rent/apartment,1.0,1.0,Thumbnail,630,Monthly,730,Otras,379906.0,-875563.0,1577358609
housing/rent/apartment,1.0,1.0,Thumbnail,595,Monthly,730,Otras,390375.0,-957052.0,1576667886
housing/rent/apartment,2.0,2.0,Thumbnail,2050,Monthly,731,Otras,214476.0,-1580221.0,1577359649
housing/rent/apartment,1.0,1.0,Thumbnail,1964,Monthly,731,Austin,303054.0,-977497.0,1577359697
housing/rent/apartment,1.0,2.0,Thumbnail,1800,Monthly,731,Otras,380172.0,-844931.0,1577359035
housing/rent/apartment,1.0,1.0,Thumbnail,1305,Monthly,731,Houston,297714.0,-954343.0,1577358249
housing/rent/apartment,1.0,1.0,Thumbnail,1305,Monthly,731,Austin,303054.0,-977497.0,1577360428
housing/rent/apartment,1.0,1.0,Thumbnail,1040,Monthly,731,Otras,335178.0,-1120848.0,1577358414
housing/rent/apartment,1.0,1.0,Thumbnail,809,Monthly,731,Otras,438294.0,-1117828.0,1577360117
housing/rent/apartment,1.0,1.0,Thumbnail,510,Monthly,731,Otras,397600.0,-948272.0,1577358827
housing/rent/apartment,1.0,1.0,Thumbnail,3295,Monthly,732,San Francisco,377599.0,-1224379.0,1577359211
housing/rent/apartment,1.0,1.0,Thumbnail,2264,Monthly,732,Otras,410155.0,-736756.0,1577359171
housing/rent/apartment,1.0,1.0,Thumbnail,1875,Monthly,732,Otras,475988.0,-1221507.0,1577358505
housing/rent/apartment,1.0,2.0,Thumbnail,1695,Monthly,732,Otras,476160.0,-1223275.0,1577016090
housing/rent/apartment,1.5,2.0,Thumbnail,1599,Monthly,732,Portland,455091.0,-1226449.0,1577360269
housing/rent/apartment,1.0,1.0,Thumbnail,1595,Monthly,732,Otras,339383.0,-1181327.0,1577359909
housing/rent/apartment,1.0,1.0,Thumbnail,1535,Monthly,732,Otras,402206.0,-747174.0,1568781898
housing/rent/apartment,1.0,1.0,Thumbnail,1260,Monthly,732,Otras,390614.0,-768511.0,1568749881
housing/rent/apartment,1.0,1.0,Thumbnail,1180,Monthly,732,Otras,390614.0,-768511.0,1568750106
housing/rent/apartment,1.0,1.0,Thumbnail,1115,Monthly,732,Dallas,328162.0,-968887.0,1568749495
housing/rent/apartment,1.0,1.0,Thumbnail,1100,Monthly,732,Otras,306554.0,-911346.0,1577309962
housing/rent/apartment,1.0,1.0,Thumbnail,2249,Monthly,733,Otras,341375.0,-1181656.0,1568781954
housing/rent/apartment,1.0,1.0,Thumbnail,2175,Monthly,733,Otras,407434.0,-741521.0,1568746716
housing/rent/apartment,1.0,1.0,Thumbnail,1912,Monthly,733,Otras,389348.0,-770590.0,1577304915
housing/rent/apartment,1.0,1.0,Thumbnail,1511,Monthly,733,Otras,257603.0,-803005.0,1577358402
housing/rent/apartment,1.0,1.0,Thumbnail,1450,Monthly,733,Otras,359907.0,-789074.0,1577015788
housing/rent/apartment,1.0,1.0,Thumbnail,1390,Monthly,733,Otras,407061.0,-1119048.0,1577358435
housing/rent/apartment,1.0,2.0,Yes,1340,Monthly,733,Otras,432523.0,-708736.0,1568774712
housing/rent/apartment,1.0,1.0,Thumbnail,1096,Monthly,733,Otras,305118.0,-976873.0,1577359769
housing/rent/apartment,1.0,1.0,Thumbnail,830,Monthly,733,Otras,414669.0,-936878.0,1577358632
housing/rent/apartment,1.0,1.0,Yes,1404,Monthly,734,Otras,392031.0,-767531.0,1568776743
housing/rent/apartment,1.0,1.0,Thumbnail,1400,Monthly,734,Austin,303054.0,-977497.0,1577359818
housing/rent/apartment,1.0,1.0,Thumbnail,1039,Monthly,734,Otras,330476.0,-967467.0,1577358422
housing/rent/apartment,1.0,1.0,Thumbnail,929,Monthly,734,Otras,435329.0,-967265.0,1575978002
housing/rent/apartment,1.0,1.0,Thumbnail,917,Monthly,734,San Antonio,294624.0,-985253.0,1577014938
housing/rent/apartment,1.0,1.0,Thumbnail,885,Monthly,734,Otras,283173.0,-826935.0,1577359238
housing/rent/apartment,1.0,1.0,Thumbnail,781,Monthly,734,Otras,422837.0,-855793.0,1577358609
housing/rent/apartment,1.0,1.0,Thumbnail,750,Monthly,734,Otras,429373.0,-1124885.0,1577360114
housing/rent/apartment,1.0,1.0,Thumbnail,744,Monthly,734,Otras,440763.0,-1032121.0,1577358941
housing/rent/apartment,1.0,1.0,Thumbnail,703,Monthly,734,Otras,392129.0,-859099.0,1577359482
housing/rent/apartment,1.0,1.0,Thumbnail,2689,Monthly,735,Otras,339550.0,-1183967.0,1568755528
housing/rent/apartment,1.0,1.0,Thumbnail,2412,Monthly,735,Otras,423968.0,-710342.0,1568754305
housing/rent/apartment,1.0,2.0,No,2350,Monthly,735,Otras,342931.0,-1192941.0,1577312917
housing/rent/apartment,1.0,1.0,Thumbnail,1719,Monthly,735,Otras,388738.0,-771055.0,1577358567
housing/rent/apartment,1.0,1.0,Yes,1595,Monthly,735,Otras,337815.0,-1181934.0,1568777363
housing/rent/apartment,2.0,2.0,Thumbnail,1568,Monthly,735,Otras,440410.0,-1231254.0,1577358995
housing/rent/apartment,1.0,1.0,Thumbnail,1540,Monthly,735,Otras,338005.0,-1179970.0,1577359306
housing/rent/apartment,1.0,1.0,Thumbnail,1495,Monthly,735,Otras,338323.0,-1179079.0,1577015722
housing/rent/apartment,1.0,1.0,Thumbnail,1429,Monthly,735,Otras,476146.0,-1221684.0,1568767581
housing/rent/apartment,1.0,1.0,Yes,1295,Monthly,735,Otras,391179.0,-844254.0,1568768654
housing/rent/apartment,1.0,2.0,Thumbnail,1294,Monthly,735,Otras,387999.0,-771072.0,1577358750
housing/rent/apartment,1.0,1.0,Thumbnail,1172,Monthly,735,Otras,342088.0,-841351.0,1568770890
housing/rent/apartment,1.0,2.0,Thumbnail,1160,Monthly,735,Otras,401145.0,-882723.0,1577359061
housing/rent/apartment,1.0,1.0,Thumbnail,1138,Monthly,735,Otras,360001.0,-867912.0,1577358648
housing/rent/apartment,2.0,1.0,Thumbnail,1125,Monthly,735,Otras,372312.0,-804159.0,1577358990
housing/rent/apartment,1.0,1.0,Thumbnail,1007,Monthly,735,Otras,389163.0,-943719.0,1577358659
housing/rent/apartment,1.0,1.0,Thumbnail,950,Monthly,735,Otras,297398.0,-981021.0,1577014921
housing/rent/apartment,1.0,1.0,Thumbnail,860,Monthly,735,Houston,297714.0,-954343.0,1577358252
housing/rent/apartment,1.0,1.0,Thumbnail,855,Monthly,735,Otras,416828.0,-937077.0,1577359090
housing/rent/apartment,1.0,1.0,Thumbnail,767,Monthly,735,Otras,400470.0,-861379.0,1577358651
housing/rent/apartment,1.0,1.0,Thumbnail,1595,Monthly,736,Otras,478304.0,-1223456.0,1577359394
housing/rent/apartment,1.0,1.0,Thumbnail,1520,Monthly,736,Otras,320057.0,-1021036.0,1577358478
housing/rent/apartment,1.0,1.0,Thumbnail,1285,Monthly,736,Otras,473071.0,-1223404.0,1577358496
housing/rent/apartment,1.0,1.0,Thumbnail,1101,Monthly,736,Houston,297528.0,-954976.0,1577358277
housing/rent/apartment,1.0,1.0,Thumbnail,1094,Monthly,736,San Antonio,294624.0,-985253.0,1577014962
housing/rent/apartment,1.0,1.0,Thumbnail,980,Monthly,736,Otras,371275.0,-765219.0,1568756912
housing/rent/apartment,1.0,2.0,Thumbnail,1832,Monthly,737,Austin,303054.0,-977497.0,1577359837
housing/rent/apartment,1.0,1.0,Thumbnail,1795,Monthly,737,Otras,388488.0,-773296.0,1577358454
housing/rent/apartment,1.0,1.0,Thumbnail,1585,Monthly,737,Otras,320057.0,-1021036.0,1577358478
housing/rent/apartment,1.0,1.0,Thumbnail,1155,Monthly,737,Houston,297714.0,-954343.0,1577358262
housing/rent/apartment,1.0,1.0,Thumbnail,925,Monthly,737,Kansas City,390744.0,-945521.0,1577015061
housing/rent/apartment,1.0,1.0,Thumbnail,795,Monthly,737,San Antonio,294624.0,-985253.0,1577359585
housing/rent/apartment,1.0,1.0,Thumbnail,695,Monthly,737,Otras,424869.0,-923426.0,1577017097
housing/rent/apartment,1.0,1.0,Thumbnail,1926,Monthly,738,Otras,388738.0,-771055.0,1577358562
housing/rent/apartment,1.0,1.0,Thumbnail,1708,Monthly,738,Otras,337767.0,-1179537.0,1577016860
housing/rent/apartment,1.0,1.0,Thumbnail,1668,Monthly,738,Denver,396440.0,-1049026.0,1568755663
housing/rent/apartment,1.0,1.0,Thumbnail,1649,Monthly,738,Otras,280076.0,-824792.0,1577358536
housing/rent/apartment,1.0,1.0,Thumbnail,1445,Monthly,738,Austin,303054.0,-977497.0,1576667647
housing/rent/apartment,1.0,1.0,Thumbnail,1325,Monthly,738,Otras,436846.0,-703559.0,1568746115
housing/rent/apartment,1.0,1.0,Yes,1204,Monthly,738,Otras,358079.0,-786466.0,1568772076
housing/rent/apartment,1.0,1.0,Thumbnail,985,Monthly,738,Otras,388516.0,-768871.0,1568754371
housing/rent/apartment,1.0,1.0,Thumbnail,700,Monthly,738,Otras,435329.0,-967265.0,1577358910
housing/rent/apartment,1.0,1.0,Thumbnail,3895,Monthly,739,San Francisco,377599.0,-1224379.0,1577358521
housing/rent/apartment,1.0,1.0,Yes,2175,Monthly,739,Otras,407890.0,-740122.0,1568773522
housing/rent/apartment,1.0,1.0,Yes,1792,Monthly,739,Otras,475311.0,-1220679.0,1568771336
housing/rent/apartment,1.0,1.0,Yes,1700,Monthly,739,Otras,429442.0,-715194.0,1568772427
housing/rent/apartment,1.0,1.0,Thumbnail,1480,Monthly,739,Otras,397025.0,-1049311.0,1577015009
housing/rent/apartment,1.0,1.0,Thumbnail,1450,Monthly,739,Otras,449368.0,-933605.0,1576666271
housing/rent/apartment,1.0,1.0,Thumbnail,1240,Monthly,739,Otras,394049.0,-765929.0,1577358489
housing/rent/apartment,1.0,1.0,Thumbnail,1220,Monthly,739,Otras,333423.0,-1117755.0,1577358415
housing/rent/apartment,1.0,1.0,Thumbnail,1195,Monthly,739,Otras,360698.0,-1190200.0,1577359034
housing/rent/apartment,1.0,1.0,Thumbnail,771,Monthly,739,Otras,435329.0,-967265.0,1577359883
housing/rent/apartment,1.0,1.0,Thumbnail,3869,Monthly,740,San Francisco,377599.0,-1224379.0,1577360488
housing/rent/apartment,1.0,1.0,Thumbnail,2195,Monthly,740,Otras,423895.0,-711039.0,1577360238
housing/rent/apartment,1.0,3.0,Thumbnail,2038,Monthly,740,Otras,388738.0,-771055.0,1577358566
housing/rent/apartment,1.0,0.0,Thumbnail,1979,Monthly,740,Otras,388571.0,-770609.0,1577305072
housing/rent/apartment,1.0,1.0,Thumbnail,1929,Monthly,740,Otras,383622.0,-1219712.0,1577358624
housing/rent/apartment,1.0,1.0,Thumbnail,1725,Monthly,740,Otras,478616.0,-1222729.0,1568782659
housing/rent/apartment,1.0,1.0,Thumbnail,1610,Monthly,740,Otras,342106.0,-1186151.0,1577359484
housing/rent/apartment,1.0,1.0,Yes,1500,Monthly,740,Otras,477179.0,-1222059.0,1568775683
housing/rent/apartment,1.0,1.0,Thumbnail,1461,Monthly,740,Austin,302989.0,-977079.0,1577359779
housing/rent/apartment,1.0,1.0,Thumbnail,1420,Monthly,740,Otras,430531.0,-879659.0,1577358720
housing/rent/apartment,1.0,1.0,Thumbnail,1400,Monthly,740,Otras,477179.0,-1222059.0,1568775662
housing/rent/apartment,1.0,1.0,Thumbnail,1345,Monthly,740,Denver,396767.0,-1048854.0,1568758205
housing/rent/apartment,1.0,1.0,Thumbnail,1190,Monthly,740,Otras,335178.0,-1120848.0,1577360010
housing/rent/apartment,1.0,1.0,Thumbnail,1168,Monthly,740,Otras,329631.0,-967212.0,1577359475
housing/rent/apartment,1.0,1.0,Thumbnail,1145,Monthly,740,Otras,388562.0,-1047720.0,1577359190
housing/rent/apartment,1.0,1.0,Thumbnail,1100,Monthly,740,Austin,303054.0,-977497.0,1577016570
housing/rent/apartment,1.0,1.0,Thumbnail,1095,Monthly,740,Otras,412562.0,-960404.0,1577360037
housing/rent/apartment,1.0,1.0,Thumbnail,1060,Monthly,740,Otras,417588.0,-726148.0,1568780366
housing/rent/apartment,1.0,1.0,Thumbnail,1020,Monthly,740,Otras,336047.0,-1122456.0,1577358759
housing/rent/apartment,1.0,2.0,Thumbnail,1015,Monthly,740,Otras,470012.0,-1205424.0,1577360250
housing/rent/apartment,1.0,1.0,Thumbnail,1015,Monthly,740,Otras,417588.0,-726148.0,1568780325
housing/rent/apartment,1.0,2.0,Thumbnail,1012,Monthly,740,Otras,413498.0,-721062.0,1568780920
housing/rent/apartment,1.0,2.0,Thumbnail,982,Monthly,740,Otras,413498.0,-721062.0,1568780871
housing/rent/apartment,1.0,1.0,Yes,970,Monthly,740,Otras,404261.0,-797631.0,1568779828
housing/rent/apartment,1.0,1.0,Thumbnail,960,Monthly,740,Otras,417588.0,-726148.0,1568779946
housing/rent/apartment,1.0,1.0,Thumbnail,955,Monthly,740,Otras,417588.0,-726148.0,1568779972
housing/rent/apartment,1.0,1.0,Yes,945,Monthly,740,Otras,417588.0,-726148.0,1568780357
housing/rent/apartment,1.0,1.0,Thumbnail,760,Monthly,740,Otras,389259.0,-946916.0,1577358661
housing/rent/apartment,1.0,2.0,Thumbnail,735,Monthly,740,Otras,415927.0,-936276.0,1577358794
housing/rent/apartment,1.0,2.0,Thumbnail,715,Monthly,740,Otras,389163.0,-943719.0,1577358659
housing/rent/apartment,1.0,1.0,Thumbnail,690,Monthly,740,Otras,455509.0,-941725.0,1577360256
housing/rent/apartment,1.0,1.0,Yes,1686,Monthly,741,Otras,475311.0,-1220679.0,1568771661
housing/rent/apartment,1.0,1.0,Thumbnail,1627,Monthly,741,Otras,388488.0,-773296.0,1577358564
housing/rent/apartment,1.0,1.0,Thumbnail,1392,Monthly,741,Otras,478616.0,-1222729.0,1568782201
housing/rent/apartment,1.0,1.0,Thumbnail,1325,Monthly,741,Otras,479338.0,-1222052.0,1577358505
housing/rent/apartment,1.0,1.0,Thumbnail,1273,Monthly,741,Otras,389597.0,-768553.0,1577359249
housing/rent/apartment,1.0,1.0,Thumbnail,1146,Monthly,741,Otras,331598.0,-968097.0,1577360019
housing/rent/apartment,1.0,1.0,Yes,1110,Monthly,741,Otras,394915.0,-766609.0,1568771961
housing/rent/apartment,1.0,1.0,Thumbnail,865,Monthly,741,Austin,303054.0,-977497.0,1577360542
housing/rent/apartment,1.0,1.0,Thumbnail,3160,Monthly,742,Otras,423280.0,-710710.0,1568750639
housing/rent/apartment,1.0,1.0,Thumbnail,2295,Monthly,742,Otras,341881.0,-1183905.0,1577016985
housing/rent/apartment,1.0,1.0,Thumbnail,1600,Monthly,742,Otras,425014.0,-710690.0,1577359699
housing/rent/apartment,1.0,1.0,Thumbnail,1440,Monthly,742,Chicago,418625.0,-876825.0,1577015594
housing/rent/apartment,1.0,1.0,Thumbnail,1295,Monthly,742,Otras,449368.0,-933605.0,1576666269
housing/rent/apartment,1.0,1.0,Thumbnail,1199,Monthly,742,Dallas,328261.0,-967472.0,1568750506
housing/rent/apartment,1.0,1.0,Thumbnail,1195,Monthly,742,Otras,289673.0,-984878.0,1576323448
housing/rent/apartment,1.0,1.0,Thumbnail,1147,Monthly,742,Otras,354569.0,-790546.0,1568757303
housing/rent/apartment,1.0,2.0,Thumbnail,1060,Monthly,742,Otras,401145.0,-882723.0,1577359075
housing/rent/apartment,1.0,1.0,Yes,990,Monthly,742,Otras,357488.0,-786369.0,1568772942
housing/rent/apartment,1.0,1.0,Thumbnail,820,Monthly,742,Otras,415835.0,-937597.0,1577359129
housing/rent/apartment,1.0,1.0,Thumbnail,771,Monthly,742,Otras,435329.0,-967265.0,1577017119
housing/rent/apartment,1.0,1.0,Thumbnail,735,Monthly,742,Otras,389329.0,-947538.0,1577359477
housing/rent/apartment,1.0,1.0,Thumbnail,1710,Monthly,743,Otras,430531.0,-879659.0,1576666497
housing/rent/apartment,1.0,1.0,Thumbnail,1545,Monthly,743,Houston,297714.0,-954343.0,1577358279
housing/rent/apartment,1.0,1.0,Thumbnail,1543,Monthly,743,Dallas,327809.0,-968035.0,1568744872
housing/rent/apartment,1.0,2.0,Yes,1215,Monthly,743,Otras,399071.0,-750838.0,1568777811
housing/rent/apartment,1.0,1.0,Thumbnail,1140,Monthly,743,Austin,303054.0,-977497.0,1577359781
housing/rent/apartment,1.0,1.0,Thumbnail,901,Monthly,743,Otras,325183.0,-936905.0,1577359872
housing/rent/apartment,1.0,1.0,Thumbnail,775,Monthly,743,Otras,430531.0,-879659.0,1577015674
housing/rent/apartment,1.0,1.0,Thumbnail,1815,Monthly,744,Otras,409151.0,-746004.0,1568769658
housing/rent/apartment,1.0,1.0,Thumbnail,1625,Monthly,744,Otras,391649.0,-767156.0,1577305102
housing/rent/apartment,1.0,1.0,Thumbnail,1465,Monthly,744,Otras,430531.0,-879659.0,1577015689
housing/rent/apartment,1.0,2.0,Thumbnail,1399,Monthly,744,Otras,456558.0,-1225888.0,1577360169
housing/rent/apartment,1.0,1.0,Thumbnail,1300,Monthly,744,Otras,448653.0,-934749.0,1577015712
housing/rent/apartment,1.0,1.0,Thumbnail,1287,Monthly,744,Otras,375173.0,-775044.0,1568743976
